id,material_code,material_name,unit,material_type,width,length,current_is_splittable,suggest,basis,confidence
1288,1268,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1289,1269,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1290,1270,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1291,1271,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1292,1272,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1293,1273,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1295,1275,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1296,1276,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1297,1277,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1298,1278,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1300,1280,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1301,1281,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1302,1282,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1303,1283,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1304,1284,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1305,1285,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1307,1287,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1309,1289,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1312,1292,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1313,1293,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1314,1294,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1315,1295,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1316,1296,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1318,1298,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1321,1301,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1323,1303,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1325,1305,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1326,1306,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1329,1309,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1331,1311,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1332,1312,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1333,1313,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1334,1314,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1335,1315,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1336,1316,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1337,1317,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1338,1318,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1344,1324,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1345,1325,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1346,1326,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1347,1327,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1348,1328,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1350,1330,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1351,1331,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1352,1332,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1353,1333,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1354,1334,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1355,1335,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1356,1336,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1358,1338,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1359,1339,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1362,1342,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1365,1345,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1366,1346,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1368,1348,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1369,1349,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1372,1352,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1373,1353,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1374,1354,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1375,1355,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1376,1356,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1377,1357,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1378,1358,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1379,1359,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1380,1360,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1381,1361,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1382,1362,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1383,1363,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1384,1364,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1385,1365,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1387,1367,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1388,1368,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1389,1369,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1390,1370,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1391,1371,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1392,1372,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1393,1373,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1394,1374,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1395,1375,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1396,1376,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1397,1377,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1398,1378,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1399,1379,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1400,1380,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1401,1381,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1404,1384,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1405,1385,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1406,1386,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1409,1389,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1411,1391,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1412,1392,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1413,1393,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1414,1394,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1415,1395,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1416,1396,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1419,1399,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1420,1400,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1421,1401,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1422,1402,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1430,1411,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1433,1414,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1434,1415,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1438,1419,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1439,1420,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1440,1421,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1441,1422,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1442,1423,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1444,1425,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1445,1426,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1446,1427,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1447,1428,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1448,1429,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1449,1430,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1450,1431,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1451,1432,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1452,1433,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1453,1434,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1454,1435,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1455,1436,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1456,1437,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1457,1438,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1458,1439,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1459,1440,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1460,1441,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1461,1442,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1462,1443,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1463,1444,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1464,1445,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1465,1446,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1466,1447,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1474,1455,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1480,1461,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1482,1463,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1486,1467,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1492,1473,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1493,1474,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1494,1475,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1499,1480,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1500,1481,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1510,1491,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1511,1492,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1512,1493,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1513,1494,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1514,1496,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1515,1497,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1516,1499,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1517,1501,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1519,1503,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1520,1504,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1521,1505,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1522,1507,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1523,1508,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1524,1509,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1525,1510,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1526,1511,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1527,1512,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1528,1513,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1529,1514,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1530,1516,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1531,1517,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1532,1518,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1533,1519,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1534,1520,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1535,1521,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1539,1525,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1541,1527,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1542,1528,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1543,1529,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1545,1531,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1552,1538,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1554,1540,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1561,1547,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1562,1548,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1563,1549,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1564,1550,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1575,1561,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1579,1565,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1581,1567,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1582,1568,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1584,1570,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1585,1571,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1589,1575,规格品,个,1,,0.0000,1,0,"未匹配卷材特征（名称「规格品」），默认收紧为不可分切",待人工确认
1592,1578,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1597,1583,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1598,1584,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1599,1585,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1603,1590,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1604,1591,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1605,1592,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1606,1593,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1610,1597,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1611,1598,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1612,1599,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1614,1601,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1615,1602,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1617,1604,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1618,1605,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1619,1606,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1621,1608,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1622,1609,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1623,1610,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1624,1611,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1625,1612,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1626,1613,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1627,1614,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1628,1615,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1629,1616,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1631,1618,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1632,1619,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1633,1620,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1634,1621,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1635,1622,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1636,1623,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1637,1624,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1640,1627,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1641,1628,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1644,1631,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1645,1632,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1646,1633,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1648,1635,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1655,1642,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1656,1643,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1658,1645,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1659,1646,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1660,1647,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1664,1651,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1665,1652,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1666,1653,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1667,1654,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1668,1655,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1669,1656,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1670,1657,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1696,1683,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1697,1684,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1698,1685,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1699,1686,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
